2,0.847450256272991
2.01,0.846289717587542
2.02,0.845123195469493
2.03,0.843950600211375
2.04,0.842771836082787
2.05,0.841586800930202
2.06,0.840395385744476
2.07,0.839197474193021
2.08,0.837992942113217
2.09,0.836781656963319
2.1,0.835563477226629
2.11,0.834338251764296
2.12,0.833105819111511
2.13,0.831866006711305
2.14,0.830618630079436
2.15,0.829363491893107
2.16,0.828100380995355
2.17,0.826829071305953
2.18,0.825549320628539
2.19,0.824260869342372
2.2,0.822963438965632
2.21,0.821656730575491
2.22,0.820340423068222
2.23,0.819014171240363
2.24,0.817677603669412
2.25,0.81633032036951
2.26,0.814971890194158
2.27,0.813601847954049
2.28,0.812219691213444
2.29,0.810824876723196
2.3,0.80941681644225
2.31,0.807994873092155
2.32,0.8065583551806
2.33,0.80510651141994
2.34,0.803638524454938
2.35,0.80215350380007
2.36,0.800650477870347
2.37,0.799128384970256
2.38,0.797586063082425
2.39,0.796022238270259
2.4,0.794435511476257
2.41,0.7928243434588
2.42,0.791187037563647
2.43,0.789521719970561
2.44,0.787826316988394
2.45,0.786098528891276
2.46,0.784335799691268
2.47,0.782535282125564
2.48,0.780693796994773
2.49,0.778807785818092
2.5,0.776873255565489
2.51,0.774885713979889
2.52,0.772840093706703
2.53,0.770730663096974
2.54,0.768550921138114
2.55,0.766293473490517
2.56,0.763949886074709
2.57,0.761510512082831
2.58,0.758964287729453
2.59,0.756298491611238
2.6,0.753498462406985
2.61,0.750547270177281
2.62,0.747425338362926
2.63,0.744110017882891
2.64,0.740575123522321
2.65,0.736790459626139
2.66,0.732721393145454
2.67,0.728328587975586
2.68,0.723568113447237
2.69,0.71839231215554
2.7,0.71275210697371
2.71,0.706601917665871
2.72,0.69990913904631
2.73,0.692671280925626
2.74,0.684945287085612
2.75,0.676894526319189
2.76,0.668857175468692
2.77,0.661429763220553
2.78,0.655532867697186
2.79,0.652379395576121
2.8,0.65323137314852
2.81,0.658903428611401
2.82,0.669220480071884
2.83,0.682864331213459
2.84,0.697841949676006
2.85,0.712257552264457
2.86,0.72484963299956
2.87,0.735082038108896
2.88,0.742948917528415
2.89,0.748724393839105
2.9,0.752777401199509
2.91,0.75546947526181
2.92,0.757111921337041
2.93,0.757955704323231
2.94,0.758196005942337
2.95,0.757981681576458
2.96,0.757425126741263
2.97,0.756610852443601
2.98,0.755602362370927
2.99,0.754447446323152
3,0.753182166784281
3.01,0.75183382805237
3.02,0.750423177008249
3.03,0.748966032904742
3.04,0.7474744962026
3.05,0.745957847973375
3.06,0.744423221804333
3.07,0.742876108079656
3.08,0.74132073432569
3.09,0.739760353529441
3.1,0.738197463797983
3.11,0.736633976534585
3.12,0.73507134581152
3.13,0.733510668345343
3.14,0.731952761086871
3.15,0.730398221680515
3.16,0.728847475750915
3.17,0.727300814013337
3.18,0.725758421487807
3.19,0.724220400560266
3.2,0.722686789229995
3.21,0.721157575576921
3.22,0.719632709250006
3.23,0.71811211060042
3.24,0.716595677946979
3.25,0.715083293356316
3.26,0.713574827238988
3.27,0.712070141999501
3.28,0.710569094928958
3.29,0.709071540490354
3.3,0.707577332116203
3.31,0.706086323614173
3.32,0.704598370257453
3.33,0.703113329621478
3.34,0.701631062216648
3.35,0.700151431957065
3.36,0.698674306497635
3.37,0.697199557465714
3.38,0.695727060608489
3.39,0.694256695873285
3.4,0.692788347434751
3.41,0.691321903680245
3.42,0.689857257162599
3.43,0.68839430452772
3.44,0.686932946423075
3.45,0.685473087391948
3.46,0.684014635757433
3.47,0.682557503499329
3.48,0.681101606126533
3.49,0.679646862546954
3.5,0.67819319493659
3.51,0.676740528609065
3.52,0.675288791886625
3.53,0.673837915973385
3.54,0.672387834831417
3.55,0.670938485060129
3.56,0.669489805779258
3.57,0.668041738515689
3.58,0.666594227094257
3.59,0.665147217532598
3.6,0.663700657940078
3.61,0.662254498420785
3.62,0.660808690980539
3.63,0.659363189437835
3.64,0.657917949338651
3.65,0.656472927874986
3.66,0.655028083807034
3.67,0.65358337738886
3.68,0.652138770297453
3.69,0.650694225565024
3.7,0.649249707514417
3.71,0.647805181697504
3.72,0.646360614836435
3.73,0.644915974767613
3.74,0.643471230388273
3.75,0.642026351605543
3.76,0.640581309287867
3.77,0.639136075218692
3.78,0.637690622052286
3.79,0.636244923271609
3.8,0.634798953148112
3.81,0.633352686703398
3.82,0.631906099672617
3.83,0.630459168469549
3.84,0.62901187015325
3.85,0.627564182396223
3.86,0.626116083454001
3.87,0.624667552136098
3.88,0.623218567778247
3.89,0.621769110215864
3.9,0.620319159758669
3.91,0.618868697166422
3.92,0.6174177036257
3.93,0.615966160727675
3.94,0.614514050446841
3.95,0.613061355120633
3.96,0.611608057429907
3.97,0.610154140380232
3.98,0.60869958728395
3.99,0.607244381742969
4,0.605788507632258
4.01,0.604331949083996
4.02,0.602874690472359
4.03,0.601416716398895
4.04,0.599958011678479
4.05,0.598498561325798
4.06,0.597038350542354
4.07,0.595577364703959
4.08,0.594115589348689
4.09,0.59265301016528
4.1,0.591189612981945
4.11,0.589725383755593
4.12,0.588260308561424
4.13,0.586794373582882
4.14,0.585327565101958
4.15,0.583859869489813
4.16,0.582391273197715
4.17,0.580921762748267
4.18,0.579451324726918
4.19,0.577979945773737
4.2,0.576507612575443
4.21,0.575034311857671
4.22,0.57356003037747
4.23,0.572084754916013
4.24,0.570608472271515
4.25,0.569131169252344
4.26,0.567652832670322
4.27,0.566173449334186
4.28,0.564693006043236
4.29,0.563211489581122
4.3,0.561728886709784
4.31,0.560245184163541
4.32,0.558760368643296
