2,-138.276173853223
2.01,-138.477064608886
2.02,-138.678233892105
2.03,-138.879688525629
2.04,-139.081435911056
2.05,-139.283484062694
2.06,-139.485841644318
2.07,-139.688518009065
2.08,-139.891523242775
2.09,-140.094868211122
2.1,-140.298564610886
2.11,-140.502625025779
2.12,-140.707062987298
2.13,-140.9118930411
2.14,-141.117130819473
2.15,-141.322793120559
2.16,-141.528897995019
2.17,-141.735464840977
2.18,-141.942514508125
2.19,-142.150069412025
2.2,-142.35815365975
2.21,-142.566793188182
2.22,-142.776015916419
2.23,-142.985851913985
2.24,-143.196333586722
2.25,-143.407495882543
2.26,-143.619376519497
2.27,-143.832016238964
2.28,-144.045459087202
2.29,-144.259752728943
2.3,-144.474948797273
2.31,-144.691103284696
2.32,-144.908276981014
2.33,-145.126535964553
2.34,-145.345952154286
2.35,-145.566603931651
2.36,-145.788576842285
2.37,-146.011964389609
2.38,-146.236868934237
2.39,-146.463402715579
2.4,-146.69168901491
2.41,-146.921863482574
2.42,-147.154075656157
2.43,-147.388490701356
2.44,-147.625291413258
2.45,-147.864680522866
2.46,-148.106883362384
2.47,-148.352150953194
2.48,-148.60076359313
2.49,-148.85303503493
2.5,-149.109317366274
2.51,-149.370006724199
2.52,-149.635550003653
2.53,-149.906452752289
2.54,-150.183288482167
2.55,-150.466709674329
2.56,-150.757460804659
2.57,-151.056393778208
2.58,-151.364486221903
2.59,-151.68286314649
2.6,-152.012822535643
2.61,-152.355865430678
2.62,-152.713731010731
2.63,-153.088436944292
2.64,-153.482324772476
2.65,-153.898109037765
2.66,-154.338926875832
2.67,-154.808381118557
2.68,-155.31056337556
2.69,-155.85003199112
2.7,-156.431699827921
2.71,-157.060553288291
2.72,-157.741069623246
2.73,-158.476116783482
2.74,-159.265008118423
2.75,-160.100271299857
2.76,-160.962686665905
2.77,-161.814541508891
2.78,-162.592381307974
2.79,-163.203402722487
2.8,-163.533437339689
2.81,-163.475044659986
2.82,-162.973844230788
2.83,-162.069326537223
2.84,-160.895082610301
2.85,-159.629363591118
2.86,-158.430140129491
2.87,-157.396613529882
2.88,-156.567565336915
2.89,-155.939989027115
2.9,-155.489731530832
2.91,-155.185930463947
2.92,-154.998733486213
2.93,-154.902453835568
2.94,-154.876272545089
2.95,-154.903854210121
2.96,-154.972602312721
2.97,-155.072886195091
2.98,-155.197366171518
2.99,-155.340447890213
3,-155.497858188523
3.01,-155.666322191493
3.02,-155.843320083589
3.03,-156.02690472469
3.04,-156.215564996101
3.05,-156.408123246344
3.06,-156.603658087846
3.07,-156.80144604164
3.08,-157.000917223979
3.09,-157.201621529172
3.1,-157.403202690798
3.11,-157.605378283933
3.12,-157.807924229592
3.13,-158.010662728426
3.14,-158.213452819811
3.15,-158.416182961157
3.16,-158.618765169528
3.17,-158.821130377382
3.18,-159.023224736294
3.19,-159.225006664264
3.2,-159.426444478832
3.21,-159.627514493666
3.22,-159.828199483295
3.23,-160.028487441411
3.24,-160.228370574099
3.25,-160.427844481757
3.26,-160.626907493017
3.27,-160.825560121545
3.28,-161.023804622414
3.29,-161.221644629424
3.3,-161.419084858371
3.31,-161.616130864177
3.32,-161.812788842116
3.33,-162.009065465184
3.34,-162.204967751189
3.35,-162.400502954271
3.36,-162.59567847657
3.37,-162.79050179651
3.38,-162.984980410796
3.39,-163.179121787752
3.4,-163.372933330032
3.41,-163.56642234507
3.42,-163.75959602194
3.43,-163.952461413508
3.44,-164.145025422951
3.45,-164.33729479387
3.46,-164.529276103378
3.47,-164.720975757611
3.48,-164.912399989235
3.49,-165.10355485657
3.5,-165.294446244031
3.51,-165.485079863636
3.52,-165.675461257346
3.53,-165.86559580009
3.54,-166.0554887033
3.55,-166.245145018852
3.56,-166.434569643298
3.57,-166.62376732232
3.58,-166.812742655319
3.59,-167.001500100094
3.6,-167.190043977557
3.61,-167.378378476455
3.62,-167.566507658058
3.63,-167.754435460785
3.64,-167.942165704767
3.65,-168.129702096313
3.66,-168.317048232269
3.67,-168.50420760427
3.68,-168.691183602876
3.69,-168.877979521574
3.7,-169.064598560664
3.71,-169.251043831013
3.72,-169.437318357677
3.73,-169.623425083406
3.74,-169.809366872006
3.75,-169.995146511597
3.76,-170.180766717728
3.77,-170.36623013639
3.78,-170.551539346904
3.79,-170.736696864694
3.8,-170.921705143959
3.81,-171.106566580236
3.82,-171.291283512851
3.83,-171.475858227288
3.84,-171.660292957452
3.85,-171.84458988784
3.86,-172.028751155633
3.87,-172.212778852692
3.88,-172.396675027482
3.89,-172.580441686915
3.9,-172.764080798117
3.91,-172.947594290127
3.92,-173.130984055522
3.93,-173.314251951987
3.94,-173.497399803809
3.95,-173.68042940332
3.96,-173.863342512285
3.97,-174.046140863224
3.98,-174.228826160693
3.99,-174.411400082509
4,-174.593864280929
4.01,-174.776220383782
4.02,-174.958469995562
4.03,-175.140614698471
4.04,-175.32265605343
4.05,-175.504595601048
4.06,-175.686434862556
4.07,-175.868175340708
4.08,-176.049818520641
4.09,-176.231365870717
4.1,-176.412818843322
4.11,-176.594178875643
4.12,-176.775447390417
4.13,-176.956625796651
4.14,-177.13771549032
4.15,-177.318717855038
4.16,-177.499634262711
4.17,-177.680466074164
4.18,-177.861214639748
4.19,-178.041881299927
4.2,-178.22246738585
4.21,-178.402974219898
4.22,-178.583403116221
4.23,-178.763755381254
4.24,-178.944032314219
4.25,-179.124235207611
4.26,-179.304365347674
4.27,-179.484424014857
4.28,-179.66441248426
4.29,-179.844332026072
4.3,179.975816094008
4.31,179.79603061436
4.32,179.616310277042
4.33,179.436653827398
4.34,179.257060013675
4.35,179.077527586653
4.36,178.898055299279
4.37,178.718641906308
4.38,178.539286163961
4.39,178.359986829578
4.4,178.180742661283
4.41,178.00155241766
4.42,177.822414857427
4.43,177.643328739122
4.44,177.464292820787
4.45,177.285305859668
4.46,177.106366611909
4.47,176.927473832254
4.48,176.748626273758
4.49,176.569822687491
4.5,176.391061822259
4.51,176.212342424314
4.52,176.033663237077
4.53,175.855023000862
4.54,175.676420452594
4.55,175.497854325545
4.56,175.319323349055
4.57,175.140826248264
4.58,174.962361743846
4.59,174.783928551736
4.6,174.605525382871
4.61,174.427150942917
4.62,174.248803932005
4.63,174.07048304447
4.64,173.892186968578
4.65,173.713914386267
4.66,173.535663972879
4.67,173.357434396889
4.68,173.179224319643
4.69,173.001032395087
4.7,172.822857269495
4.71,172.644697581201
4.72,172.466551960323
4.73,172.288419028488
4.74,172.110297398557
4.75,171.932185674342
4.76,171.754082450327
4.77,171.57598631138
4.78,171.397895832468
4.79,171.219809578365
4.8,171.041726103357
4.81,170.863643950943
4.82,170.685561653538
4.83,170.507477732162
4.84,170.329390696133
4.85,170.151299042751
4.86,169.97320125698
4.87,169.795095811125
4.88,169.6169811645
4.89,169.438855763095
4.9,169.260718039237
4.91,169.082566411244
4.92,168.90439928307
4.93,168.72621504395
4.94,168.548012068033
4.95,168.36978871401
4.96,168.191543324735
4.97,168.013274226841
4.98,167.834979730342
4.99,167.656658128231
5,167.478307696071
5.01,167.299926691576
5.02,167.12151335418
5.03,166.943065904601
5.04,166.764582544394
5.05,166.586061455495
5.06,166.407500799747
